gcd_class	dim	lambda_min	lambda_max	trace	frobenius_norm	condition
18087	2	6.176214686761233e-6	9.819128534623355e-5	1.043675000329948e-4	9.838533501392585e-5	1.589830e1
18088	2	6.175844367300990e-6	9.818577690173622e-5	1.043616212690372e-4	9.837981418688816e-5	1.589836e1
18089	2	6.175474072233755e-6	9.818026939057247e-5	1.043557434628062e-4	9.837429429288026e-5	1.589842e1
18090	2	6.175103801555480e-6	9.817476281242438e-5	1.043498666139799e-4	9.836877533158461e-5	1.589848e1
18091	2	6.174733555262144e-6	9.816925716697420e-5	1.043439907222363e-4	9.836325730268389e-5	1.589854e1
18092	2	6.174363333349689e-6	9.816375245390424e-5	1.043381157872539e-4	9.835774020586078e-5	1.589860e1
18093	2	6.173993135814096e-6	9.815824867289702e-5	1.043322418087111e-4	9.835222404079821e-5	1.589867e1
18094	2	6.173622962651330e-6	9.815274582363506e-5	1.043263687862864e-4	9.834670880717913e-5	1.589873e1
18095	2	6.173252813857336e-6	9.814724390580108e-5	1.043204967196584e-4	9.834119450468661e-5	1.589879e1
18096	2	6.172882689428105e-6	9.814174291907792e-5	1.043146256085060e-4	9.833568113300391e-5	1.589885e1
18097	2	6.172512589359595e-6	9.813624286314848e-5	1.043087554525081e-4	9.833016869181434e-5	1.589891e1
18098	2	6.172142513647774e-6	9.813074373769584e-5	1.043028862513436e-4	9.832465718080137e-5	1.589898e1
18099	2	6.171772462288615e-6	9.812524554240320e-5	1.042970180046918e-4	9.831914659964855e-5	1.589904e1
18100	2	6.171402435278097e-6	9.811974827695377e-5	1.042911507122319e-4	9.831363694803956e-5	1.589910e1
18101	2	6.171032432612184e-6	9.811425194103102e-5	1.042852843736432e-4	9.830812822565824e-5	1.589916e1
18102	2	6.170662454286865e-6	9.810875653431846e-5	1.042794189886053e-4	9.830262043218849e-5	1.589923e1
18103	2	6.170292500298095e-6	9.810326205649973e-5	1.042735545567978e-4	9.829711356731434e-5	1.589929e1
18104	2	6.169922570641868e-6	9.809776850725857e-5	1.042676910779004e-4	9.829160763071998e-5	1.589935e1
18105	2	6.169552665314158e-6	9.809227588627889e-5	1.042618285515931e-4	9.828610262208965e-5	1.589941e1
18106	2	6.169182784310938e-6	9.808678419324468e-5	1.042559669775556e-4	9.828059854110776e-5	1.589948e1
18107	2	6.168812927628206e-6	9.808129342784005e-5	1.042501063554683e-4	9.827509538745883e-5	1.589954e1
18108	2	6.168443095261930e-6	9.807580358974923e-5	1.042442466850111e-4	9.826959316082747e-5	1.589960e1
18109	2	6.168073287208094e-6	9.807031467865655e-5	1.042383879658646e-4	9.826409186089844e-5	1.589967e1
18110	2	6.167703503462694e-6	9.806482669424651e-5	1.042325301977092e-4	9.825859148735660e-5	1.589973e1
18111	2	6.167333744021712e-6	9.805933963620366e-5	1.042266733802254e-4	9.825309203988692e-5	1.589979e1
18112	2	6.166964008881126e-6	9.805385350421274e-5	1.042208175130939e-4	9.824759351817452e-5	1.589986e1
18113	2	6.166594298036939e-6	9.804836829795856e-5	1.042149625959955e-4	9.824209592190460e-5	1.589992e1
18114	2	6.166224611485132e-6	9.804288401712600e-5	1.042091086286111e-4	9.823659925076250e-5	1.589999e1
18115	2	6.165854949221699e-6	9.803740066140020e-5	1.042032556106219e-4	9.823110350443364e-5	1.590005e1
18116	2	6.165485311242626e-6	9.803191823046626e-5	1.041974035417089e-4	9.822560868260360e-5	1.590011e1
18117	2	6.165115697543922e-6	9.802643672400949e-5	1.041915524215534e-4	9.822011478495807e-5	1.590018e1
18118	2	6.164746108121566e-6	9.802095614171532e-5	1.041857022498369e-4	9.821462181118287e-5	1.590024e1
18119	2	6.164376542971569e-6	9.801547648326923e-5	1.041798530262408e-4	9.820912976096388e-5	1.590031e1
18120	2	6.164007002089915e-6	9.800999774835688e-5	1.041740047504468e-4	9.820363863398715e-5	1.590037e1
18121	2	6.163637485472609e-6	9.800451993666401e-5	1.041681574221366e-4	9.819814842993883e-5	1.590044e1
18122	2	6.163267993115662e-6	9.799904304787652e-5	1.041623110409922e-4	9.819265914850518e-5	1.590050e1
18123	2	6.162898525015050e-6	9.799356708168037e-5	1.041564656066954e-4	9.818717078937261e-5	1.590056e1
18124	2	6.162529081166786e-6	9.798809203776170e-5	1.041506211189285e-4	9.818168335222757e-5	1.590063e1
18125	2	6.162159661566895e-6	9.798261791580670e-5	1.041447775773736e-4	9.817619683675675e-5	1.590069e1
18126	2	6.161790266211359e-6	9.797714471550169e-5	1.041389349817131e-4	9.817071124264681e-5	1.590076e1
18127	2	6.161420895096188e-6	9.797167243653319e-5	1.041330933316294e-4	9.816522656958463e-5	1.590082e1
18128	2	6.161051548217393e-6	9.796620107858773e-5	1.041272526268051e-4	9.815974281725720e-5	1.590089e1
18129	2	6.160682225570979e-6	9.796073064135200e-5	1.041214128669230e-4	9.815425998535158e-5	1.590095e1
18130	2	6.160312927152961e-6	9.795526112451282e-5	1.041155740516658e-4	9.814877807355494e-5	1.590102e1
18131	2	6.159943652959346e-6	9.794979252775709e-5	1.041097361807164e-4	9.814329708155464e-5	1.590109e1
18132	2	6.159574402986143e-6	9.794432485077186e-5	1.041038992537580e-4	9.813781700903811e-5	1.590115e1
18133	2	6.159205177229387e-6	9.793885809324430e-5	1.040980632704737e-4	9.813233785569289e-5	1.590122e1
18134	2	6.158835975685070e-6	9.793339225486166e-5	1.040922282305467e-4	9.812685962120662e-5	1.590128e1
18135	2	6.158466798349216e-6	9.792792733531134e-5	1.040863941336606e-4	9.812138230526712e-5	1.590135e1
18136	2	6.158097645217845e-6	9.792246333428084e-5	1.040805609794987e-4	9.811590590756227e-5	1.590141e1
18137	2	6.157728516286968e-6	9.791700025145775e-5	1.040747287677447e-4	9.811043042778007e-5	1.590148e1
18138	2	6.157359411552611e-6	9.791153808652987e-5	1.040688974980825e-4	9.810495586560868e-5	1.590155e1
18139	2	6.156990331010800e-6	9.790607683918501e-5	1.040630671701958e-4	9.809948222073631e-5	1.590161e1
18140	2	6.156621274657544e-6	9.790061650911112e-5	1.040572377837687e-4	9.809400949285132e-5	1.590168e1
18141	2	6.156252242488883e-6	9.789515709599631e-5	1.040514093384852e-4	9.808853768164222e-5	1.590175e1
18142	2	6.155883234500826e-6	9.788969859952880e-5	1.040455818340296e-4	9.808306678679760e-5	1.590181e1
18143	2	6.155514250689412e-6	9.788424101939686e-5	1.040397552700863e-4	9.807759680800613e-5	1.590188e1
18144	2	6.155145291050660e-6	9.787878435528894e-5	1.040339296463396e-4	9.807212774495665e-5	1.590195e1
18145	2	6.154776355580610e-6	9.787332860689360e-5	1.040281049624742e-4	9.806665959733814e-5	1.590201e1
18146	2	6.154407444275272e-6	9.786787377389950e-5	1.040222812181748e-4	9.806119236483960e-5	1.590208e1
18147	2	6.154038557130695e-6	9.786241985599541e-5	1.040164584131261e-4	9.805572604715023e-5	1.590215e1
18148	2	6.153669694142908e-6	9.785696685287023e-5	1.040106365470131e-4	9.805026064395931e-5	1.590221e1
18149	2	6.153300855307938e-6	9.785151476421295e-5	1.040048156195209e-4	9.804479615495622e-5	1.590228e1
18150	2	6.152932040621828e-6	9.784606358971272e-5	1.039989956303346e-4	9.803933257983051e-5	1.590235e1
18151	2	6.152563250080606e-6	9.784061332905879e-5	1.039931765791394e-4	9.803386991827182e-5	1.590241e1
18152	2	6.152194483680313e-6	9.783516398194049e-5	1.039873584656208e-4	9.802840816996985e-5	1.590248e1
18153	2	6.151825741416994e-6	9.782971554804732e-5	1.039815412894643e-4	9.802294733461453e-5	1.590255e1
18154	2	6.151457023286681e-6	9.782426802706882e-5	1.039757250503555e-4	9.801748741189576e-5	1.590262e1
18155	2	6.151088329285408e-6	9.781882141869476e-5	1.039699097479802e-4	9.801202840150371e-5	1.590269e1
18156	2	6.150719659409239e-6	9.781337572261489e-5	1.039640953820241e-4	9.800657030312852e-5	1.590275e1
18157	2	6.150351013654202e-6	9.780793093851919e-5	1.039582819521734e-4	9.800111311646057e-5	1.590282e1
18158	2	6.149982392016333e-6	9.780248706609771e-5	1.039524694581140e-4	9.799565684119027e-5	1.590289e1
18159	2	6.149613794491702e-6	9.779704410504057e-5	1.039466578995323e-4	9.799020147700819e-5	1.590296e1
18160	2	6.149245221076332e-6	9.779160205503811e-5	1.039408472761144e-4	9.798474702360496e-5	1.590303e1
18161	2	6.148876671766291e-6	9.778616091578066e-5	1.039350375875469e-4	9.797929348067142e-5	1.590309e1
18162	2	6.148508146557611e-6	9.778072068695876e-5	1.039292288335164e-4	9.797384084789844e-5	1.590316e1
18163	2	6.148139645446363e-6	9.777528136826306e-5	1.039234210137094e-4	9.796838912497703e-5	1.590323e1
18164	2	6.147771168428579e-6	9.776984295938425e-5	1.039176141278128e-4	9.796293831159832e-5	1.590330e1
18165	2	6.147402715500319e-6	9.776440546001321e-5	1.039118081755135e-4	9.795748840745358e-5	1.590337e1
18166	2	6.147034286657653e-6	9.775896886984092e-5	1.039060031564986e-4	9.795203941223414e-5	1.590344e1
18167	2	6.146665881896618e-6	9.775353318855843e-5	1.039001990704551e-4	9.794659132563149e-5	1.590351e1
18168	2	6.146297501213266e-6	9.774809841585697e-5	1.038943959170702e-4	9.794114414733718e-5	1.590357e1
18169	2	6.145929144603678e-6	9.774266455142783e-5	1.038885936960315e-4	9.793569787704297e-5	1.590364e1
18170	2	6.145560812063891e-6	9.773723159496246e-5	1.038827924070264e-4	9.793025251444062e-5	1.590371e1
18171	2	6.145192503589988e-6	9.773179954615238e-5	1.038769920497424e-4	9.792480805922209e-5	1.590378e1
18172	2	6.144824219178000e-6	9.772636840468926e-5	1.038711926238673e-4	9.791936451107944e-5	1.590385e1
18173	2	6.144455958824027e-6	9.772093817026487e-5	1.038653941290889e-4	9.791392186970480e-5	1.590392e1
18174	2	6.144087722524100e-6	9.771550884257107e-5	1.038595965650952e-4	9.790848013479044e-5	1.590399e1
18175	2	6.143719510274306e-6	9.771008042129991e-5	1.038537999315742e-4	9.790303930602880e-5	1.590406e1
18176	2	6.143351322070699e-6	9.770465290614346e-5	1.038480042282142e-4	9.789759938311233e-5	1.590413e1
18177	2	6.142983157909359e-6	9.769922629679397e-5	1.038422094547033e-4	9.789216036573365e-5	1.590420e1
18178	2	6.142615017786350e-6	9.769380059294379e-5	1.038364156107301e-4	9.788672225358553e-5	1.590427e1
18179	2	6.142246901697730e-6	9.768837579428533e-5	1.038306226959831e-4	9.788128504636076e-5	1.590434e1
18180	2	6.141878809639585e-6	9.768295190051122e-5	1.038248307101508e-4	9.787584874375234e-5	1.590441e1
18181	2	6.141510741607987e-6	9.767752891131413e-5	1.038190396529221e-4	9.787041334545335e-5	1.590448e1
18182	2	6.141142697599005e-6	9.767210682638684e-5	1.038132495239859e-4	9.786497885115695e-5	1.590455e1
18183	2	6.140774677608714e-6	9.766668564542230e-5	1.038074603230310e-4	9.785954526055646e-5	1.590462e1
18184	2	6.140406681633195e-6	9.766126536811348e-5	1.038016720497467e-4	9.785411257334526e-5	1.590469e1
18185	2	6.140038709668524e-6	9.765584599415357e-5	1.037958847038221e-4	9.784868078921691e-5	1.590476e1
18186	2	6.139670761710775e-6	9.765042752323580e-5	1.037900982849466e-4	9.784324990786505e-5	1.590483e1
18187	2	6.139302837756033e-6	9.764500995505356e-5	1.037843127928096e-4	9.783781992898344e-5	1.590490e1
18188	2	6.138934937800376e-6	9.763959328930033e-5	1.037785282271007e-4	9.783239085226594e-5	1.590497e1
18189	2	6.138567061839893e-6	9.763417752566968e-5	1.037727445875096e-4	9.782696267740652e-5	1.590504e1
18190	2	6.138199209870654e-6	9.762876266385536e-5	1.037669618737260e-4	9.782153540409932e-5	1.590511e1
18191	2	6.137831381888762e-6	9.762334870355117e-5	1.037611800854399e-4	9.781610903203851e-5	1.590519e1
18192	2	6.137463577890279e-6	9.761793564445105e-5	1.037553992223413e-4	9.781068356091840e-5	1.590526e1
18193	2	6.137095797871321e-6	9.761252348624907e-5	1.037496192841204e-4	9.780525899043351e-5	1.590533e1
18194	2	6.136728041827959e-6	9.760711222863935e-5	1.037438402704673e-4	9.779983532027831e-5	1.590540e1
18195	2	6.136360309756279e-6	9.760170187131622e-5	1.037380621810725e-4	9.779441255014748e-5	1.590547e1
18196	2	6.135992601652396e-6	9.759629241397404e-5	1.037322850156264e-4	9.778899067973583e-5	1.590554e1
18197	2	6.135624917512363e-6	9.759088385630734e-5	1.037265087738197e-4	9.778356970873822e-5	1.590561e1
18198	2	6.135257257332301e-6	9.758547619801071e-5	1.037207334553430e-4	9.777814963684966e-5	1.590569e1
18199	2	6.134889621108303e-6	9.758006943877890e-5	1.037149590598872e-4	9.777273046376528e-5	1.590576e1
18200	2	6.134522008836462e-6	9.757466357830675e-5	1.037091855871432e-4	9.776731218918030e-5	1.590583e1
18201	2	6.134154420512859e-6	9.756925861628923e-5	1.037034130368021e-4	9.776189481279007e-5	1.590590e1
18202	2	6.133786856133619e-6	9.756385455242139e-5	1.036976414085550e-4	9.775647833429003e-5	1.590597e1
18203	2	6.133419315694821e-6	9.755845138639845e-5	1.036918707020933e-4	9.775106275337579e-5	1.590605e1
18204	2	6.133051799192571e-6	9.755304911791569e-5	1.036861009171083e-4	9.774564806974298e-5	1.590612e1
18205	2	6.132684306622983e-6	9.754764774666850e-5	1.036803320532915e-4	9.774023428308743e-5	1.590619e1
18206	2	6.132316837982134e-6	9.754224727235244e-5	1.036745641103346e-4	9.773482139310505e-5	1.590626e1
18207	2	6.131949393266141e-6	9.753684769466309e-5	1.036687970879292e-4	9.772940939949183e-5	1.590634e1
18208	2	6.131581972471119e-6	9.753144901329628e-5	1.036630309857674e-4	9.772399830194394e-5	1.590641e1
18209	2	6.131214575593170e-6	9.752605122794782e-5	1.036572658035410e-4	9.771858810015762e-5	1.590648e1
18210	2	6.130847202628389e-6	9.752065433831368e-5	1.036515015409421e-4	9.771317879382922e-5	1.590655e1
18211	2	6.130479853572892e-6	9.751525834408997e-5	1.036457381976629e-4	9.770777038265520e-5	1.590663e1
18212	2	6.130112528422800e-6	9.750986324497289e-5	1.036399757733957e-4	9.770236286633216e-5	1.590670e1
18213	2	6.129745227174206e-6	9.750446904065876e-5	1.036342142678330e-4	9.769695624455681e-5	1.590677e1
18214	2	6.129377949823228e-6	9.749907573084401e-5	1.036284536806672e-4	9.769155051702595e-5	1.590685e1
18215	2	6.129010696365988e-6	9.749368331522513e-5	1.036226940115911e-4	9.768614568343648e-5	1.590692e1
18216	2	6.128643466798595e-6	9.748829179349884e-5	1.036169352602974e-4	9.768074174348548e-5	1.590699e1
18217	2	6.128276261117161e-6	9.748290116536184e-5	1.036111774264790e-4	9.767533869687005e-5	1.590707e1
18218	2	6.127909079317812e-6	9.747751143051106e-5	1.036054205098289e-4	9.766993654328746e-5	1.590714e1
18219	2	6.127541921396651e-6	9.747212258864348e-5	1.035996645100401e-4	9.766453528243512e-5	1.590721e1
18220	2	6.127174787349820e-6	9.746673463945617e-5	1.035939094268060e-4	9.765913491401047e-5	1.590729e1
18221	2	6.126807677173423e-6	9.746134758264636e-5	1.035881552598198e-4	9.765373543771113e-5	1.590736e1
18222	2	6.126440590863580e-6	9.745596141791138e-5	1.035824020087750e-4	9.764833685323480e-5	1.590744e1
18223	2	6.126073528416433e-6	9.745057614494868e-5	1.035766496733651e-4	9.764293916027930e-5	1.590751e1
18224	2	6.125706489828079e-6	9.744519176345578e-5	1.035708982532839e-4	9.763754235854256e-5	1.590758e1
18225	2	6.125339475094664e-6	9.743980827313038e-5	1.035651477482250e-4	9.763214644772264e-5	1.590766e1
18226	2	6.124972484212307e-6	9.743442567367022e-5	1.035593981578825e-4	9.762675142751767e-5	1.590773e1
18227	2	6.124605517177139e-6	9.742904396477321e-5	1.035536494819503e-4	9.762135729762594e-5	1.590781e1
18228	2	6.124238573985284e-6	9.742366314613733e-5	1.035479017201226e-4	9.761596405774582e-5	1.590788e1
18229	2	6.123871654632874e-6	9.741828321746068e-5	1.035421548720936e-4	9.761057170757581e-5	1.590796e1
18230	2	6.123504759116045e-6	9.741290417844155e-5	1.035364089375576e-4	9.760518024681450e-5	1.590803e1
18231	2	6.123137887430919e-6	9.740752602877818e-5	1.035306639162091e-4	9.759978967516063e-5	1.590811e1
18232	2	6.122771039573643e-6	9.740214876816908e-5	1.035249198077427e-4	9.759439999231299e-5	1.590818e1
18233	2	6.122404215540336e-6	9.739677239631279e-5	1.035191766118531e-4	9.758901119797056e-5	1.590826e1
18234	2	6.122037415327150e-6	9.739139691290798e-5	1.035134343282351e-4	9.758362329183236e-5	1.590833e1
18235	2	6.121670638930224e-6	9.738602231765344e-5	1.035076929565837e-4	9.757823627359758e-5	1.590841e1
18236	2	6.121303886345675e-6	9.738064861024805e-5	1.035019524965937e-4	9.757285014296547e-5	1.590848e1
18237	2	6.120937157569655e-6	9.737527579039082e-5	1.034962129479605e-4	9.756746489963541e-5	1.590856e1
18238	2	6.120570452598310e-6	9.736990385778087e-5	1.034904743103792e-4	9.756208054330691e-5	1.590863e1
18239	2	6.120203771427769e-6	9.736453281211741e-5	1.034847365835452e-4	9.755669707367959e-5	1.590871e1
18240	2	6.119837114054194e-6	9.735916265309980e-5	1.034789997671540e-4	9.755131449045316e-5	1.590878e1
18241	2	6.119470480473708e-6	9.735379338042748e-5	1.034732638609012e-4	9.754593279332744e-5	1.590886e1
18242	2	6.119103870682469e-6	9.734842499380002e-5	1.034675288644825e-4	9.754055198200239e-5	1.590893e1
18243	2	6.118737284676624e-6	9.734305749291708e-5	1.034617947775937e-4	9.753517205617803e-5	1.590901e1
18244	2	6.118370722452311e-6	9.733769087747844e-5	1.034560615999308e-4	9.752979301555454e-5	1.590909e1
18245	2	6.118004184005694e-6	9.733232514718405e-5	1.034503293311897e-4	9.752441485983225e-5	1.590916e1
18246	2	6.117637669332904e-6	9.732696030173384e-5	1.034445979710667e-4	9.751903758871144e-5	1.590924e1
18247	2	6.117271178430116e-6	9.732159634082798e-5	1.034388675192581e-4	9.751366120189270e-5	1.590932e1
18248	2	6.116904711293458e-6	9.731623326416668e-5	1.034331379754601e-4	9.750828569907658e-5	1.590939e1
18249	2	6.116538267919101e-6	9.731087107145027e-5	1.034274093393694e-4	9.750291107996385e-5	1.590947e1
18250	2	6.116171848303193e-6	9.730550976237923e-5	1.034216816106824e-4	9.749753734425531e-5	1.590954e1
18251	2	6.115805452441884e-6	9.730014933665408e-5	1.034159547890960e-4	9.749216449165187e-5	1.590962e1
18252	2	6.115439080331342e-6	9.729478979397556e-5	1.034102288743069e-4	9.748679252185464e-5	1.590970e1
18253	2	6.115072731967714e-6	9.728943113404440e-5	1.034045038660121e-4	9.748142143456476e-5	1.590977e1
18254	2	6.114706407347174e-6	9.728407335656149e-5	1.033987797639087e-4	9.747605122948349e-5	1.590985e1
18255	2	6.114340106465869e-6	9.727871646122787e-5	1.033930565676937e-4	9.747068190631225e-5	1.590993e1
18256	2	6.113973829319974e-6	9.727336044774464e-5	1.033873342770646e-4	9.746531346475248e-5	1.591001e1
18257	2	6.113607575905638e-6	9.726800531581302e-5	1.033816128917187e-4	9.745994590450582e-5	1.591008e1
18258	2	6.113241346219036e-6	9.726265106513437e-5	1.033758924113534e-4	9.745457922527399e-5	1.591016e1
18259	2	6.112875140256324e-6	9.725729769541012e-5	1.033701728356664e-4	9.744921342675880e-5	1.591024e1
18260	2	6.112508958013675e-6	9.725194520634182e-5	1.033644541643555e-4	9.744384850866221e-5	1.591032e1
18261	2	6.112142799487253e-6	9.724659359763117e-5	1.033587363971184e-4	9.743848447068624e-5	1.591039e1
18262	2	6.111776664673230e-6	9.724124286897993e-5	1.033530195336532e-4	9.743312131253306e-5	1.591047e1
18263	2	6.111410553567767e-6	9.723589302008998e-5	1.033473035736577e-4	9.742775903390493e-5	1.591055e1
18264	2	6.111044466167053e-6	9.723054405066334e-5	1.033415885168304e-4	9.742239763450424e-5	1.591063e1
18265	2	6.110678402467235e-6	9.722519596040214e-5	1.033358743628694e-4	9.741703711403346e-5	1.591070e1
18266	2	6.110312362464512e-6	9.721984874900854e-5	1.033301611114731e-4	9.741167747219521e-5	1.591078e1
18267	2	6.109946346155046e-6	9.721450241618494e-5	1.033244487623400e-4	9.740631870869219e-5	1.591086e1
18268	2	6.109580353535012e-6	9.720915696163374e-5	1.033187373151687e-4	9.740096082322722e-5	1.591094e1
18269	2	6.109214384600588e-6	9.720381238505750e-5	1.033130267696581e-4	9.739560381550322e-5	1.591102e1
18270	2	6.108848439347942e-6	9.719846868615887e-5	1.033073171255068e-4	9.739024768522324e-5	1.591110e1
18271	2	6.108482517773275e-6	9.719312586464065e-5	1.033016083824139e-4	9.738489243209041e-5	1.591117e1
18272	2	6.108116619872757e-6	9.718778392020573e-5	1.032959005400785e-4	9.737953805580803e-5	1.591125e1
18273	2	6.107750745642565e-6	9.718244285255705e-5	1.032901935981996e-4	9.737418455607942e-5	1.591133e1
18274	2	6.107384895078889e-6	9.717710266139777e-5	1.032844875564767e-4	9.736883193260808e-5	1.591141e1
