k	lambda_k
10041	4.457281466923591e-7
10042	4.457683841367801e-7
10043	4.458020554687063e-7
10044	4.458189838526240e-7
10045	4.458509158773338e-7
10046	4.458986698399461e-7
10047	4.459198910637068e-7
10048	4.459348186284956e-7
10049	4.459699070410678e-7
10050	4.459848937173949e-7
10051	4.460030140885400e-7
10052	4.460279104085557e-7
10053	4.460587862980541e-7
10054	4.460909714947391e-7
10055	4.461116316538757e-7
10056	4.461194549548167e-7
10057	4.461415515244858e-7
10058	4.461582033846061e-7
10059	4.461883759520531e-7
10060	4.462104195569249e-7
10061	4.462266600536473e-7
10062	4.462602375283179e-7
10063	4.463024417931141e-7
10064	4.463214812087039e-7
10065	4.463707930151038e-7
10066	4.464008934844313e-7
10067	4.464042746551869e-7
10068	4.464298229186317e-7
10069	4.464471580494699e-7
10070	4.464798176631639e-7
10071	4.464965184982012e-7
10072	4.465444748612911e-7
10073	4.465543512789782e-7
10074	4.465576713520898e-7
10075	4.466014724695592e-7
10076	4.466233200141776e-7
10077	4.466383722981224e-7
10078	4.466692307178485e-7
10079	4.466922596408838e-7
10080	4.467017420776584e-7
10081	4.467189681358794e-7
10082	4.467370308700504e-7
10083	4.467600537058438e-7
10084	4.467754425406378e-7
10085	4.468005027583807e-7
10086	4.468397806679716e-7
10087	4.468535771119634e-7
10088	4.468678097203151e-7
10089	4.468836034770340e-7
10090	4.469163089028221e-7
10091	4.469322361134486e-7
10092	4.469423751201759e-7
10093	4.469797530127646e-7
10094	4.470050014712389e-7
10095	4.470266246598130e-7
10096	4.470632351496372e-7
10097	4.470748030504247e-7
10098	4.470969043687866e-7
10099	4.471221904760195e-7
10100	4.471416730909692e-7
10101	4.471555436607538e-7
10102	4.471722120871388e-7
10103	4.472090154649143e-7
10104	4.472417425803287e-7
10105	4.472754701702037e-7
10106	4.472815186378634e-7
10107	4.472976799718320e-7
10108	4.473346308299037e-7
10109	4.473455473029787e-7
10110	4.473573679555358e-7
10111	4.473774456546613e-7
10112	4.474133655777310e-7
10113	4.474691138565307e-7
10114	4.474790764442439e-7
10115	4.475028974734968e-7
10116	4.475118080791454e-7
10117	4.475329435248861e-7
10118	4.475497977615945e-7
10119	4.475615402410586e-7
10120	4.475810811720974e-7
10121	4.475949495848214e-7
10122	4.476814965115984e-7
10123	4.476888855956181e-7
10124	4.477091127345366e-7
10125	4.477282954757289e-7
10126	4.477466127600053e-7
10127	4.477803176068224e-7
10128	4.477882894235174e-7
10129	4.478116786187594e-7
10130	4.478280356159782e-7
10131	4.478423572790622e-7
10132	4.478874803070281e-7
10133	4.479021667708707e-7
10134	4.479296447322194e-7
10135	4.479586505924076e-7
10136	4.479753024110801e-7
10137	4.479869649439233e-7
10138	4.480253247009362e-7
10139	4.480330776687605e-7
10140	4.480667713131332e-7
10141	4.480866279436213e-7
10142	4.481115826944701e-7
10143	4.481308777266769e-7
10144	4.481587788756666e-7
10145	4.481693880163129e-7
10146	4.481903758736160e-7
10147	4.482081660745564e-7
10148	4.482401161425909e-7
10149	4.482575760413636e-7
10150	4.482820966994593e-7
10151	4.483299538289151e-7
10152	4.483458448405865e-7
10153	4.483606370960617e-7
10154	4.483986884965894e-7
10155	4.484275461935220e-7
10156	4.484313139425142e-7
10157	4.484854357033140e-7
10158	4.485026801175255e-7
10159	4.485198710870616e-7
10160	4.485311898599584e-7
10161	4.485669597042907e-7
10162	4.485842807010473e-7
10163	4.486231370342020e-7
10164	4.486415264178395e-7
10165	4.486708269145177e-7
10166	4.486979003523990e-7
10167	4.487163314760658e-7
10168	4.487431154531966e-7
10169	4.487714105111288e-7
10170	4.488000958970067e-7
10171	4.488206468309745e-7
10172	4.488538628644695e-7
10173	4.488611378128319e-7
10174	4.489042271675551e-7
10175	4.489186343074322e-7
10176	4.489394013244297e-7
10177	4.489600252063254e-7
10178	4.490051799513038e-7
10179	4.490186992219518e-7
10180	4.490679957787503e-7
10181	4.490859111842341e-7
10182	4.491091891580037e-7
10183	4.491519639189637e-7
10184	4.491733792182439e-7
10185	4.491804104417098e-7
10186	4.491928723355418e-7
10187	4.492418924392845e-7
10188	4.492425277831379e-7
10189	4.492860991160730e-7
10190	4.492981303110047e-7
10191	4.493243807918547e-7
10192	4.493603657611587e-7
10193	4.493805660521633e-7
10194	4.494151654974791e-7
10195	4.494333337745099e-7
10196	4.494647068591584e-7
10197	4.494891959822697e-7
10198	4.495088502795042e-7
10199	4.495629094082520e-7
10200	4.495769924920380e-7
10201	4.495935813003228e-7
10202	4.496238021209719e-7
10203	4.496359228420668e-7
10204	4.496629863408692e-7
10205	4.496893076384128e-7
10206	4.497182996928867e-7
10207	4.497601744041820e-7
10208	4.497634633696097e-7
10209	4.497986660321879e-7
10210	4.498269321592999e-7
10211	4.498388464685583e-7
10212	4.498696619280555e-7
10213	4.499146111393739e-7
10214	4.499257483818772e-7
10215	4.499453158932851e-7
10216	4.500060577028542e-7
10217	4.500077486843420e-7
10218	4.500570514396414e-7
10219	4.500911591525248e-7
10220	4.501075816505694e-7
10221	4.501495258773268e-7
10222	4.501752208873672e-7
10223	4.502008078500790e-7
10224	4.502193545679302e-7
10225	4.502502241083176e-7
10226	4.502739057042805e-7
10227	4.503302439628385e-7
10228	4.503659357066278e-7
10229	4.503892951535374e-7
10230	4.504041099559623e-7
10231	4.504767183290243e-7
10232	4.504814288061879e-7
10233	4.505163277297088e-7
10234	4.505654757722325e-7
10235	4.506008710979139e-7
10236	4.506250612207025e-7
10237	4.506462458538411e-7
10238	4.506838712745343e-7
10239	4.507128119881396e-7
10240	4.507508715248551e-7
10241	4.507830318865788e-7
10242	4.507940641124729e-7
10243	4.508584419611713e-7
10244	4.508739425756318e-7
10245	4.508969226967253e-7
10246	4.509560537653625e-7
10247	4.509796224778731e-7
10248	4.510199906366731e-7
10249	4.510372970496486e-7
10250	4.510460831293822e-7
10251	4.511099803617510e-7
10252	4.511545169483082e-7
10253	4.511976343143996e-7
10254	4.512510848557589e-7
10255	4.512630486236071e-7
10256	4.512962019461727e-7
10257	4.513087810702620e-7
10258	4.513655426030551e-7
10259	4.513894219424770e-7
10260	4.514166273812164e-7
10261	4.514294242109559e-7
10262	4.514761818440522e-7
10263	4.515115351285169e-7
10264	4.515520476082416e-7
10265	4.515742181656528e-7
10266	4.516161674773105e-7
10267	4.516496967599686e-7
10268	4.516773413444380e-7
10269	4.517121826277092e-7
10270	4.517399338075378e-7
10271	4.517639840495038e-7
10272	4.518370186528182e-7
10273	4.518654949242660e-7
10274	4.519245535895054e-7
10275	4.519725255920363e-7
10276	4.519849070664616e-7
10277	4.520213354898270e-7
10278	4.520882777237446e-7
10279	4.521127503056722e-7
10280	4.521373371328179e-7
10281	4.521533501643704e-7
10282	4.522190867676783e-7
10283	4.522582270869328e-7
10284	4.522819863982496e-7
10285	4.523295369182057e-7
10286	4.523476058725219e-7
10287	4.523918634454859e-7
10288	4.524413138084494e-7
10289	4.524770649648363e-7
10290	4.525023779955798e-7
10291	4.525367939734775e-7
10292	4.525625353096845e-7
10293	4.525785709487964e-7
10294	4.526430752840082e-7
10295	4.526597701707822e-7
10296	4.526914961707001e-7
10297	4.527516040154851e-7
10298	4.528063132623486e-7
10299	4.528226199224045e-7
10300	4.528402878184859e-7
10301	4.528711915105941e-7
10302	4.529208518964370e-7
10303	4.529551770947574e-7
10304	4.529897571129691e-7
10305	4.530024017219853e-7
10306	4.530676431221849e-7
10307	4.531555308675615e-7
10308	4.531694242837444e-7
10309	4.531848009872889e-7
10310	4.532025428458283e-7
10311	4.532533636735593e-7
10312	4.532973957173365e-7
10313	4.533366658368291e-7
10314	4.533726660077942e-7
10315	4.534253587614214e-7
10316	4.534660080338054e-7
10317	4.534763463015962e-7
10318	4.535587868014227e-7
10319	4.535855891741638e-7
10320	4.536140801734756e-7
10321	4.536692337813467e-7
10322	4.536948915280387e-7
10323	4.537291714163424e-7
10324	4.538109625890571e-7
10325	4.538170224926186e-7
10326	4.538693397352514e-7
10327	4.538755358829176e-7
10328	4.539067617626729e-7
10329	4.539269954599710e-7
10330	4.539812860695284e-7
10331	4.540159980642390e-7
10332	4.540667061782252e-7
10333	4.541110261733610e-7
10334	4.541206360684959e-7
10335	4.542238204023836e-7
10336	4.542439440617911e-7
10337	4.542716535014991e-7
10338	4.543036530680535e-7
10339	4.543365502662807e-7
10340	4.543736258893867e-7
10341	4.543946328131264e-7
10342	4.544878202608173e-7
10343	4.544932814954659e-7
10344	4.545442560914720e-7
10345	4.545789421210909e-7
10346	4.545921772869940e-7
10347	4.546425027624526e-7
10348	4.546800941801033e-7
10349	4.547149105892464e-7
10350	4.547281685777025e-7
10351	4.547551405733087e-7
10352	4.548112126734111e-7
10353	4.548387773239003e-7
10354	4.548567101956263e-7
10355	4.549391881200351e-7
10356	4.549655509535876e-7
10357	4.550391181476958e-7
10358	4.550598711813295e-7
10359	4.550988363754798e-7
10360	4.551320504723721e-7
10361	4.551532478340227e-7
10362	4.552446065879767e-7
10363	4.552786388546811e-7
10364	4.553183071229122e-7
10365	4.553380115957436e-7
10366	4.553495299777811e-7
10367	4.554177329517855e-7
10368	4.554587595960235e-7
10369	4.554953566521140e-7
10370	4.555052560088716e-7
10371	4.555426931290751e-7
10372	4.556087368908963e-7
10373	4.556540340538654e-7
10374	4.557069580555266e-7
10375	4.557498271241549e-7
10376	4.557757352298135e-7
10377	4.558074725383226e-7
10378	4.558615262721395e-7
10379	4.559174163319328e-7
10380	4.559745687064928e-7
10381	4.560009624798788e-7
10382	4.560380282749172e-7
10383	4.560631068488996e-7
10384	4.560975622799644e-7
10385	4.561194669987062e-7
10386	4.561725793043750e-7
10387	4.562021940304016e-7
10388	4.562430903612805e-7
10389	4.563432452623834e-7
10390	4.563685308595518e-7
10391	4.563973736004035e-7
10392	4.564219057897045e-7
10393	4.564886166935245e-7
10394	4.565668683564981e-7
10395	4.565840541722031e-7
10396	4.566170376365730e-7
10397	4.566488903441131e-7
10398	4.566978818763365e-7
10399	4.567393316044413e-7
10400	4.567761453973708e-7
10401	4.568215610592122e-7
10402	4.568821499595270e-7
10403	4.569000206273679e-7
10404	4.569170790683474e-7
10405	4.569941062824765e-7
10406	4.570488891701364e-7
10407	4.570689921477896e-7
10408	4.570948173230740e-7
10409	4.571377606247676e-7
10410	4.571737214392508e-7
10411	4.572497685248293e-7
10412	4.572787335557375e-7
10413	4.573276715041629e-7
10414	4.573617812817659e-7
10415	4.574601480822562e-7
10416	4.574855926516613e-7
10417	4.574992534430063e-7
10418	4.575142128637563e-7
10419	4.575255436479822e-7
10420	4.575565110055468e-7
10421	4.576391894010370e-7
10422	4.576780147550499e-7
10423	4.577605731335282e-7
10424	4.577967830450110e-7
10425	4.578492642222953e-7
10426	4.578540404389590e-7
10427	4.579061752882278e-7
10428	4.579919695500461e-7
10429	4.580771318860342e-7
10430	4.580931181774020e-7
10431	4.581723195010034e-7
10432	4.581918685725526e-7
10433	4.582287329318047e-7
10434	4.582659773573815e-7
10435	4.583252050868077e-7
10436	4.583295832011034e-7
10437	4.583815612385448e-7
10438	4.584023712019103e-7
10439	4.584325707519547e-7
10440	4.584426501121473e-7
10441	4.585059928909335e-7
10442	4.585505114437992e-7
10443	4.586012413105326e-7
10444	4.586106540251735e-7
10445	4.586406800050223e-7
10446	4.586656276738047e-7
10447	4.588010850417639e-7
10448	4.588341254929565e-7
10449	4.588811071308068e-7
10450	4.589101481421676e-7
10451	4.589936946232396e-7
10452	4.590063668740512e-7
10453	4.590392303691630e-7
10454	4.591297756270056e-7
10455	4.591337127154856e-7
10456	4.591951438707163e-7
10457	4.592189732239724e-7
10458	4.593031489706553e-7
10459	4.593684769483819e-7
10460	4.593800889029717e-7
10461	4.594292007545163e-7
10462	4.595169213995320e-7
10463	4.595477730373839e-7
10464	4.596024380145632e-7
10465	4.596416930732758e-7
10466	4.596676729930557e-7
10467	4.596924712605163e-7
10468	4.597277795026692e-7
10469	4.598274487026325e-7
10470	4.598454259275115e-7
10471	4.599061624647356e-7
10472	4.599590888737167e-7
10473	4.600024373931866e-7
10474	4.600460896196026e-7
10475	4.600780034263350e-7
10476	4.601209438126670e-7
10477	4.601676172223279e-7
10478	4.602231466490892e-7
10479	4.602384636745510e-7
10480	4.602759908071164e-7
10481	4.602877271178398e-7
10482	4.603525076660087e-7
10483	4.603673389749879e-7
10484	4.604131690397071e-7
10485	4.604579344344817e-7
10486	4.605016925439427e-7
10487	4.605741638440604e-7
10488	4.605882249901196e-7
10489	4.606248834256002e-7
10490	4.607034388910672e-7
10491	4.607542550352420e-7
10492	4.608317898522136e-7
10493	4.608652144977376e-7
10494	4.608916266573560e-7
10495	4.609444049606863e-7
10496	4.609979292774825e-7
10497	4.610362279178927e-7
10498	4.611200846742468e-7
10499	4.611392292913802e-7
10500	4.611463528899567e-7
10501	4.611895998911849e-7
10502	4.612902268666133e-7
10503	4.613176023443396e-7
10504	4.613307528100300e-7
10505	4.613920180533405e-7
10506	4.614303196327542e-7
10507	4.614616064424955e-7
10508	4.614980461451030e-7
10509	4.615512199845418e-7
10510	4.615739327057753e-7
10511	4.615906411628812e-7
10512	4.616709263568293e-7
10513	4.617414142466880e-7
10514	4.617490042535167e-7
10515	4.617858993835609e-7
10516	4.618096461739929e-7
10517	4.618792257946727e-7
10518	4.618857857693701e-7
10519	4.619930714657107e-7
10520	4.620260545521773e-7
10521	4.620387041598993e-7
10522	4.620735953011868e-7
10523	4.621591205032644e-7
10524	4.621807531440816e-7
10525	4.622647045079063e-7
10526	4.622725354346617e-7
10527	4.623411178067779e-7
10528	4.623515775902316e-7
10529	4.624439583972346e-7
10530	4.624894346482350e-7
10531	4.625482835801755e-7
10532	4.625690421812568e-7
10533	4.626139523066195e-7
10534	4.626243087512603e-7
10535	4.626543912071442e-7
10536	4.627138289556872e-7
10537	4.627675090559179e-7
10538	4.628465601216276e-7
10539	4.628550568987782e-7
10540	4.629268786125410e-7
10541	4.629426519280516e-7
10542	4.629797989189162e-7
10543	4.630730810684657e-7
10544	4.630922972944501e-7
10545	4.631867239094819e-7
10546	4.632072508835515e-7
10547	4.632472413255649e-7
10548	4.632796256826334e-7
10549	4.633461620842115e-7
10550	4.634115346266953e-7
10551	4.634233303340090e-7
10552	4.634919301315493e-7
10553	4.635976467944591e-7
10554	4.636315056802771e-7
10555	4.637200049262512e-7
10556	4.637361694421254e-7
10557	4.638238710979997e-7
10558	4.638383588771353e-7
10559	4.638754224094652e-7
10560	4.639227539571316e-7
10561	4.639780788639963e-7
10562	4.640127050896121e-7
10563	4.640473921107287e-7
10564	4.640719647686910e-7
10565	4.640929096509850e-7
10566	4.641713590630018e-7
10567	4.642387942017695e-7
10568	4.642674559788950e-7
10569	4.643220967716901e-7
10570	4.644041058356084e-7
10571	4.644277675512208e-7
10572	4.644681321070382e-7
10573	4.644993480921936e-7
10574	4.645738292056679e-7
10575	4.645889388014816e-7
10576	4.646413303599341e-7
10577	4.646965078404483e-7
10578	4.647673862867675e-7
10579	4.648252143778483e-7
10580	4.648504226517136e-7
10581	4.648606686387858e-7
10582	4.649175811239583e-7
10583	4.649469887230799e-7
10584	4.650103304639255e-7
10585	4.650719319928383e-7
10586	4.651177419316074e-7
10587	4.651757527613492e-7
10588	4.652029920529703e-7
10589	4.652893583638533e-7
10590	4.653378845231831e-7
10591	4.653822312149483e-7
10592	4.654091389760368e-7
10593	4.654566804836770e-7
10594	4.655127520234699e-7
10595	4.655549683600464e-7
10596	4.656027880810606e-7
10597	4.656908149150000e-7
10598	4.657128794150917e-7
10599	4.657516774648552e-7
10600	4.657815995168281e-7
10601	4.658561323043473e-7
10602	4.659114811222079e-7
10603	4.659337154897927e-7
10604	4.659882748077822e-7
10605	4.660075243674265e-7
10606	4.660508654290681e-7
10607	4.660866152579158e-7
10608	4.661811428631576e-7
10609	4.662317236093410e-7
10610	4.662447509740604e-7
10611	4.663169250535429e-7
10612	4.663432613393681e-7
10613	4.663957890435200e-7
10614	4.664528984865000e-7
10615	4.665057197285349e-7
10616	4.665262495737768e-7
10617	4.665828276829011e-7
10618	4.666322383804309e-7
10619	4.666724497770443e-7
10620	4.667393982792920e-7
10621	4.667534033008339e-7
10622	4.668342987595645e-7
10623	4.668645812949371e-7
10624	4.669154324782664e-7
10625	4.670000162155918e-7
10626	4.670338428362582e-7
10627	4.670777381296608e-7
10628	4.671205531277110e-7
10629	4.671794382030987e-7
10630	4.672397538868941e-7
10631	4.672551593052957e-7
10632	4.672894261801987e-7
10633	4.673318197359813e-7
10634	4.673906272107303e-7
10635	4.674073890270502e-7
10636	4.674575238920900e-7
10637	4.675119231483391e-7
10638	4.675363787886224e-7
10639	4.676310855557698e-7
10640	4.676567121559879e-7
10641	4.676726787409027e-7
10642	4.677444546051015e-7
10643	4.677702564172977e-7
10644	4.677880390719784e-7
10645	4.678266308465671e-7
10646	4.679079758259684e-7
10647	4.679419572119259e-7
10648	4.680086811262346e-7
10649	4.680335421538334e-7
10650	4.680894713385576e-7
10651	4.681048410270744e-7
10652	4.681826387044420e-7
10653	4.682038519339759e-7
10654	4.682348532288263e-7
10655	4.683186164708927e-7
10656	4.683683805065803e-7
10657	4.683733848686896e-7
10658	4.684400663783866e-7
10659	4.684556510757814e-7
10660	4.685048184068009e-7
10661	4.685643333539072e-7
10662	4.686290549392819e-7
10663	4.686654978055450e-7
10664	4.686942551210263e-7
10665	4.687378685843334e-7
10666	4.687841924953647e-7
10667	4.688308811753643e-7
10668	4.688734191250021e-7
10669	4.689226896231065e-7
10670	4.689473155251461e-7
10671	4.690163004943503e-7
10672	4.690825710308116e-7
10673	4.691504475271205e-7
10674	4.692120253524328e-7
10675	4.692838695206001e-7
10676	4.693066657428403e-7
10677	4.693286965466212e-7
10678	4.693789346853076e-7
10679	4.694924031983225e-7
10680	4.695289483169540e-7
10681	4.695548742974282e-7
10682	4.695834464379108e-7
10683	4.696017160431985e-7
10684	4.696743480144215e-7
10685	4.697358624392842e-7
10686	4.697629203495725e-7
10687	4.698583959567641e-7
10688	4.699273717680061e-7
10689	4.699427140330661e-7
10690	4.700150500621781e-7
10691	4.700320238878843e-7
10692	4.700579692894922e-7
10693	4.701302576527724e-7
10694	4.701715925967281e-7
10695	4.701820574622145e-7
10696	4.702590781925985e-7
10697	4.703017991552770e-7
10698	4.703331904491104e-7
10699	4.703775396248121e-7
10700	4.703938963570335e-7
10701	4.704341190807681e-7
10702	4.704723124431614e-7
10703	4.705313221818058e-7
10704	4.705689315558883e-7
10705	4.706429547875426e-7
10706	4.706599208594307e-7
10707	4.707107446469430e-7
10708	4.708045336195396e-7
10709	4.708339267350485e-7
10710	4.709520138975653e-7
10711	4.709870572311109e-7
10712	4.710490339574695e-7
10713	4.711161027285391e-7
10714	4.711333012777942e-7
10715	4.711970789364069e-7
10716	4.712028585295969e-7
10717	4.712553982377215e-7
10718	4.712998762189955e-7
10719	4.713193045528701e-7
10720	4.714234650212975e-7
10721	4.714749910844072e-7
10722	4.715190798702092e-7
10723	4.715494468594642e-7
10724	4.715787737728751e-7
10725	4.716031192204812e-7
10726	4.716376330497501e-7
10727	4.716503701867427e-7
10728	4.717745548690140e-7
10729	4.717903118258796e-7
10730	4.718450696668032e-7
10731	4.718784621590963e-7
10732	4.719126150188493e-7
10733	4.719800552488088e-7
10734	4.720333014348589e-7
10735	4.720639983087144e-7
10736	4.720725106244331e-7
10737	4.721618546771416e-7
10738	4.721771930094438e-7
10739	4.721957776384265e-7
10740	4.722137515199998e-7
10741	4.722766665593864e-7
10742	4.723226255777583e-7
10743	4.724268367846333e-7
10744	4.724969017516075e-7
